biomolecule_id,UniqueID,standardized_name,LipidCategoty,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
39331,30.847_689.56836,TG 38:0_RTmz_30.847_689.56836,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,0,0,Very Low,2,"0; HighRsd, NoLinearRangeFound"
39332,31.057_684.613,TG 38:0_RTmz_31.057_684.613,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,0,0,Very Low,2,1
39333,32.184_684.62828,TG 38:0_RTmz_32.184_684.62828,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,0,0,Very Low,2,1
39334,32.467_684.62821,TG 38:0_RTmz_32.467_684.62821,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,0,0,Very Low,2,1
39335,31.105_698.62878,TG 39:0_RTmz_31.105_698.62878,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,39,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39336,31.28_698.62868,TG 39:0_RTmz_31.28_698.62868,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,39,0,0,Very Low,2,1
39337,31.444_698.6082,TG 39:0_RTmz_31.444_698.6082,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,39,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39338,31.661_717.59973,TG 40:0_RTmz_31.661_717.59973,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,0,0,Very Low,2,0; NA
39339,31.669_712.64409,TG 40:0_RTmz_31.669_712.64409,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,0,0,Very Low,2,1
39340,33.107_712.60181,TG 40:0_RTmz_33.107_712.60181,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,0,0,Very Low,2,1
39341,31.89_726.66007,TG 41:0_RTmz_31.89_726.66007,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,41,0,0,Very Low,2,1
39342,32.056_726.65984,TG 41:0_RTmz_32.056_726.65984,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,41,0,0,Very Low,2,1
39343,32.425_740.67534,TG 42:0_RTmz_32.425_740.67534,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,0,0,Very Low,2,1
39344,32.629_754.69132,TG 43:0_RTmz_32.629_754.69132,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,0,0,Very Low,2,0; NoLinearRangeFound
39345,32.795_754.69132,TG 43:0_RTmz_32.795_754.69132,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,0,0,Very Low,2,1
39346,33.157_773.66275,TG 44:0_RTmz_33.157_773.66275,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,0,0,Very Low,2,0; NoLinearRangeFound
39347,33.164_768.70678,TG 44:0_RTmz_33.164_768.70678,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,0,0,Very Low,2,1
39348,32.576_801.69656,TG 12:0_14:0_20:0_RTmz_32.576_801.69656,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,0,0,Very Low,2,1
39349,33.913_801.69406,TG 14:0_16:0_16:0_RTmz_33.913_801.69406,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,0,0,Very Low,2,1
39350,33.283_829.72815,TG 48:0_RTmz_33.283_829.72815,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,0,0,Very Low,2,1
39351,33.866_829.79746,TG 16:0_16:0_16:0_RTmz_33.866_829.79746,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,0,0,Very Low,2,0; NoLinearRangeFound
39352,34.732_829.72566,TG 48:0_RTmz_34.732_829.72566,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39353,34.012_857.75911,TG 16:0_16:0_18:0_RTmz_34.012_857.75911,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,0,0,Very Low,2,1
39354,35.507_857.75669,TG 16:0_16:0_18:0_RTmz_35.507_857.75669,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,0,0,Very Low,2,1
39355,35.693_866.81612,TG 51:0_RTmz_35.693_866.81612,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,0,0,Very Low,2,0; NoLinearRangeFound
39356,35.896_866.81624,TG 51:0_RTmz_35.896_866.81624,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,0,0,Very Low,2,1
39357,34.678_885.79058,TG 16:0_18:0_18:0_RTmz_34.678_885.79058,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,0,0,Very Low,2,1
39358,36.306_885.78737,TG 16:0_18:0_18:0_RTmz_36.306_885.78737,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,0,0,Very Low,2,0; LowPeakQualityScore
39359,36.46_894.84781,TG 53:0_RTmz_36.46_894.84781,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39360,36.646_894.84787,TG 53:0_RTmz_36.646_894.84787,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,0,0,Very Low,2,1
39361,35.398_908.79171,TG 54:0_RTmz_35.398_908.79171,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,0; LowPeakQualityScore
39362,35.42_908.84551,TG 54:0_RTmz_35.42_908.84551,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,1
39363,36.064_908.79095,TG 54:0_RTmz_36.064_908.79095,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39364,36.342_908.86435,TG 54:0_RTmz_36.342_908.86435,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,1
39365,36.856_908.79162,TG 54:0_RTmz_36.856_908.79162,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39366,36.99_908.86315,TG 54:0_RTmz_36.99_908.86315,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,0,0,Very Low,2,1
39367,37.288_922.78616,TG 55:0_RTmz_37.288_922.78616,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39368,37.301_922.87944,TG 55:0_RTmz_37.301_922.87944,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,0,0,Very Low,2,1
39369,37.402_922.77064,TG 55:0_RTmz_37.402_922.77064,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore"
39370,37.461_922.78605,TG 55:0_RTmz_37.461_922.78605,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39371,36.315_936.85868,TG 18:0_18:0_20:0_RTmz_36.315_936.85868,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,0,0,Very Low,2,0; LowPeakQualityScore
39372,37.595_936.89483,TG 56:0_RTmz_37.595_936.89483,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,0,0,Very Low,2,1
39373,29.613_687.55287,TG 10:0_10:0_18:1_RTmz_29.613_687.55287,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39374,29.62_682.59734,TG 38:1_RTmz_29.62_682.59734,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39375,30.114_682.59737,TG 38:1_RTmz_30.114_682.59737,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,38,1,0.3333333333333333,Very Low,2,1
39376,30.191_696.5921,TG 39:1_RTmz_30.191_696.5921,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,39,1,0.3333333333333333,Very Low,2,0; HighRsd
39377,30.67_696.61315,TG 39:1_RTmz_30.67_696.61315,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,39,1,0.3333333333333333,Very Low,2,1
39378,30.924_710.62856,TG 40:1_RTmz_30.924_710.62856,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,1,0.3333333333333333,Very Low,2,1
39379,30.937_715.5841,TG 40:1_RTmz_30.937_715.5841,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,1,0.3333333333333333,Very Low,2,"0; HighRsd, NoLinearRangeFound"
39380,31.087_710.62864,TG 40:1_RTmz_31.087_710.62864,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,1,0.3333333333333333,Very Low,2,1
39381,31.349_710.62844,TG 10:0_12:0_18:1_RTmz_31.349_710.62844,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39382,31.345_724.64422,TG 41:1_RTmz_31.345_724.64422,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,41,1,0.3333333333333333,Very Low,2,1
39383,31.708_738.63967,TG 42:1_RTmz_31.708_738.63967,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39384,31.712_738.65965,TG 42:1_RTmz_31.712_738.65965,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,1,0.3333333333333333,Very Low,2,1
39385,31.715_743.61538,TG 42:1_RTmz_31.715_743.61538,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,1,0.3333333333333333,Very Low,2,1
39386,32.038_738.66012,TG 42:1_RTmz_32.038_738.66012,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39387,32.123_738.60264,TG 42:1_RTmz_32.123_738.60264,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39388,31.929_752.67547,TG 43:1_RTmz_31.929_752.67547,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore"
39389,32.085_752.67531,TG 43:1_RTmz_32.085_752.67531,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,1,0.3333333333333333,Very Low,2,1
39390,32.089_757.63076,TG 43:1_RTmz_32.089_757.63076,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39391,30.926_766.65502,TG 10:0_16:0_18:1_RTmz_30.926_766.65502,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,1,0.3333333333333333,Very Low,2,1
39392,32.441_766.64893,TG 44:1_RTmz_32.441_766.64893,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39393,32.446_771.6465,TG 44:1_RTmz_32.446_771.6465,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,1,0.3333333333333333,Very Low,2,0; NA
39394,32.446_766.69061,TG 44:1_RTmz_32.446_766.69061,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,1,0.3333333333333333,Very Low,2,1
39395,32.658_766.69152,TG 44:1_RTmz_32.658_766.69152,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39396,32.649_780.70707,TG 45:1_RTmz_32.649_780.70707,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,45,1,0.3333333333333333,Very Low,2,0; NA
39397,32.804_780.70703,TG 45:1_RTmz_32.804_780.70703,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,45,1,0.3333333333333333,Very Low,2,1
39398,31.717_794.68623,TG 46:1_RTmz_31.717_794.68623,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,1,0.3333333333333333,Very Low,2,1
39399,33.161_799.67813,TG 46:1_RTmz_33.161_799.67813,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,1,0.3333333333333333,Very Low,2,0; NA
39400,33.168_794.72218,TG 46:1_RTmz_33.168_794.72218,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,1,0.3333333333333333,Very Low,2,1
39401,33.411_794.72366,TG 46:1_RTmz_33.411_794.72366,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39402,33.521_794.7233,TG 46:1_RTmz_33.521_794.7233,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39403,33.367_808.73914,TG 47:1_RTmz_33.367_808.73914,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,47,1,0.3333333333333333,Very Low,2,1
39404,33.54_808.73836,TG 47:1_RTmz_33.54_808.73836,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,47,1,0.3333333333333333,Very Low,2,1
39405,33.9_827.71008,TG 48:1_RTmz_33.9_827.71008,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,1,0.3333333333333333,Very Low,2,1
39406,33.186_841.66751,TG 49:1_RTmz_33.186_841.66751,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,1,0.3333333333333333,Very Low,2,0; NA
39407,34.126_836.76966,TG 49:1_RTmz_34.126_836.76966,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,1,0.3333333333333333,Very Low,2,1
39408,34.276_841.72463,TG 49:1_RTmz_34.276_841.72463,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39409,34.294_836.76909,TG 49:1_RTmz_34.294_836.76909,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,1,0.3333333333333333,Very Low,2,1
39410,35.002_836.76898,TG 49:1_RTmz_35.002_836.76898,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,1,0.3333333333333333,Very Low,2,1
39411,34.697_855.74088,TG 16:0_16:0_18:1_RTmz_34.697_855.74088,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,1,0.3333333333333333,Very Low,2,1
39412,34.881_864.79994,TG 51:1_RTmz_34.881_864.79994,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,1,0.3333333333333333,Very Low,2,1
39413,35.06_864.79979,TG 51:1_RTmz_35.06_864.79979,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,1,0.3333333333333333,Very Low,2,1
39414,35.068_878.80743,TG 52:1_RTmz_35.068_878.80743,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39415,35.456_878.81603,TG 16:0_18:1_18:0_RTmz_35.456_878.81603,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,1,0.3333333333333333,Very Low,2,1
39416,35.461_883.77228,TG 16:0_18:1_18:0_RTmz_35.461_883.77228,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,1,0.3333333333333333,Very Low,2,0; NA
39417,34.715_892.79661,TG 53:1_RTmz_34.715_892.79661,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39418,35.664_892.8316,TG 53:1_RTmz_35.664_892.8316,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,1,0.3333333333333333,Very Low,2,1
39419,35.853_892.8316,TG 53:1_RTmz_35.853_892.8316,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,1,0.3333333333333333,Very Low,2,1
39420,35.407_906.77578,TG 54:1_RTmz_35.407_906.77578,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,0; LowPeakQualityScore
39421,35.471_906.84262,TG 54:1_RTmz_35.471_906.84262,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39422,35.537_906.84901,TG 54:1_RTmz_35.537_906.84901,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39423,35.901_906.77601,TG 54:1_RTmz_35.901_906.77601,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39424,36.192_906.77553,TG 54:1_RTmz_36.192_906.77553,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,0; LowPeakQualityScore
39425,36.235_906.8469,TG 54:1_RTmz_36.235_906.8469,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,1
39426,36.241_911.80312,TG 54:1_RTmz_36.241_911.80312,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,0; NA
39427,36.368_906.7754,TG 54:1_RTmz_36.368_906.7754,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39428,36.432_920.77088,TG 55:1_RTmz_36.432_920.77088,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39429,36.592_920.86356,TG 55:1_RTmz_36.592_920.86356,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,1,0.3333333333333333,Very Low,2,1
39430,35.462_934.84319,TG 56:1_RTmz_35.462_934.84319,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,1,0.3333333333333333,Very Low,2,0; NoLinearRangeFound
39431,36.291_934.88039,TG 56:1_RTmz_36.291_934.88039,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,1,0.3333333333333333,Very Low,2,"0; HighRsd, LowPeakQualityScore"
39432,36.927_939.83451,TG 56:1_RTmz_36.927_939.83451,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,1,0.3333333333333333,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39433,36.93_934.87868,TG 56:1_RTmz_36.93_934.87868,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,1,0.3333333333333333,Very Low,2,1
39434,37.246_948.89464,TG 57:1_RTmz_37.246_948.89464,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,57,1,0.3333333333333333,Very Low,2,1
39435,37.542_962.9099,TG 58:1_RTmz_37.542_962.9099,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,1,0.3333333333333333,Very Low,2,1
39436,37.819_976.92607,TG 59:1_RTmz_37.819_976.92607,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,59,1,0.3333333333333333,Very Low,2,1
39437,29.985_713.56866,TG 10:0_12:0_18:2_RTmz_29.985_713.56866,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,2,0.6666666666666666,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39438,30_708.61311,TG 10:0_12:0_18:2_RTmz_30_708.61311,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39439,30.235_708.61289,TG 10:0_12:0_18:2_RTmz_30.235_708.61289,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39440,30.29_708.61307,TG 10:0_12:0_18:2_RTmz_30.29_708.61307,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,40,2,0.6666666666666666,Low,2,1
39441,30.691_722.6288,TG 41:2_RTmz_30.691_722.6288,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,41,2,0.6666666666666666,Low,2,1
39442,30.716_736.62396,TG 42:2_RTmz_30.716_736.62396,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,2,0.6666666666666666,Low,2,0; LowPeakQualityScore
39443,31.086_736.64412,TG 42:2_RTmz_31.086_736.64412,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,2,0.6666666666666666,Low,2,1
39444,31.087_741.59979,TG 42:2_RTmz_31.087_741.59979,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,2,0.6666666666666666,Low,2,"0; HighRsd, NoLinearRangeFound"
39445,31.377_736.64424,TG 42:2_RTmz_31.377_736.64424,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,42,2,0.6666666666666666,Low,2,1
39446,31.196_750.55858,TG 43:2_RTmz_31.196_750.55858,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore"
39447,31.394_750.55836,TG 10:0_15:0_18:2_RTmz_31.394_750.55836,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39448,31.46_750.55862,TG 43:2_RTmz_31.46_750.55862,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39449,31.474_750.65988,TG 43:2_RTmz_31.474_750.65988,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,2,0.6666666666666666,Low,2,1
39450,31.658_750.65976,TG 43:2_RTmz_31.658_750.65976,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,43,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39451,31.646_764.5743,TG 44:2_RTmz_31.646_764.5743,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39452,31.764_764.57431,TG 44:2_RTmz_31.764_764.57431,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39453,31.836_769.63094,TG 44:2_RTmz_31.836_769.63094,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,0; NA
39454,31.839_764.67515,TG 44:2_RTmz_31.839_764.67515,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,1
39455,31.951_764.57437,TG 44:2_RTmz_31.951_764.57437,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39456,32.019_764.57395,TG 44:2_RTmz_32.019_764.57395,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39457,32.069_764.6754,TG 44:2_RTmz_32.069_764.6754,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,1
39458,32.481_764.57416,TG 44:2_RTmz_32.481_764.57416,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39459,32.81_764.57419,TG 44:2_RTmz_32.81_764.57419,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,44,2,0.6666666666666666,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39460,32.192_778.69091,TG 45:2_RTmz_32.192_778.69091,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,45,2,0.6666666666666666,Low,2,1
39461,32.399_778.69098,TG 45:2_RTmz_32.399_778.69098,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,45,2,0.6666666666666666,Low,2,1
39462,32.538_797.66238,TG 46:2_RTmz_32.538_797.66238,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,2,0.6666666666666666,Low,2,0; NA
39463,32.548_792.7066,TG 46:2_RTmz_32.548_792.7066,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,2,0.6666666666666666,Low,2,1
39464,32.818_792.70772,TG 46:2_RTmz_32.818_792.70772,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,2,0.6666666666666666,Low,2,1
39465,32.878_806.72282,TG 47:2_RTmz_32.878_806.72282,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,47,2,0.6666666666666666,Low,2,1
39466,33.19_825.69377,TG 48:2_RTmz_33.19_825.69377,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,2,0.6666666666666666,Low,2,0; NoLinearRangeFound
39467,33.232_820.73813,TG 48:2_RTmz_33.232_820.73813,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,2,0.6666666666666666,Low,2,1
39468,33.44_820.69704,TG 48:2_RTmz_33.44_820.69704,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,2,0.6666666666666666,Low,2,0; NA
39469,33.503_820.7392,TG 48:2_RTmz_33.503_820.7392,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,2,0.6666666666666666,Low,2,0; LowPeakQualityScore
39470,31.994_834.71779,TG 15:0_17:1_17:1_RTmz_31.994_834.71779,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,2,0.6666666666666666,Low,2,1
39471,33.529_834.75406,TG 49:2_RTmz_33.529_834.75406,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,2,0.6666666666666666,Low,2,1
39472,33.552_839.70925,TG 49:2_RTmz_33.552_839.70925,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,2,0.6666666666666666,Low,2,0; LowPeakQualityScore
39473,33.652_834.7532,TG 49:2_RTmz_33.652_834.7532,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,49,2,0.6666666666666666,Low,2,1
39474,32.86_853.7279,Unknown_RTmz_32.86_853.7279,NA,NA,NA,NA,NA,NA,NA,NA,2,1
39475,33.896_853.72525,TG 50:2_RTmz_33.896_853.72525,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,2,0.6666666666666666,Low,2,1
39476,32.705_862.749,TG 17:1_17:1_17:0_RTmz_32.705_862.749,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,2,0.6666666666666666,Low,2,1
39477,34.26_867.74035,TG 51:2_RTmz_34.26_867.74035,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,2,0.6666666666666666,Low,2,0; NA
