biomolecule_id,UniqueID,standardized_name,RT,mz,Adduct,LipidCategory,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
39580,33.041_858.75307,TG 51:4_RTmz_33.041_858.75307,33.041,858.75307,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,4,1.3333333333333333,Medium,2,1
39581,33.043_863.7088,TG 51:4_RTmz_33.043_863.7088,33.043,863.7088,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,4,1.3333333333333333,Medium,2,0; NA
39582,33.329_858.75417,TG 51:4_RTmz_33.329_858.75417,33.329,858.75417,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,4,1.3333333333333333,Medium,2,1
39583,33.397_877.72559,TG 52:4_RTmz_33.397_877.72559,33.397,877.72559,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,4,1.3333333333333333,Medium,2,1
39584,33.826_877.72537,TG 16:0_18:2_18:2_RTmz_33.826_877.72537,33.826,877.72537,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,4,1.3333333333333333,Medium,2,0; LowPeakQualityScore
39585,33.693_886.78425,TG 53:4_RTmz_33.693_886.78425,33.693,886.78425,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,4,1.3333333333333333,Medium,2,1
39586,33.712_891.74045,TG 53:4_RTmz_33.712_891.74045,33.712,891.74045,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,4,1.3333333333333333,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39587,32.838_900.78294,Unknown_RTmz_32.838_900.78294,32.838,900.78294,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39588,33.217_905.75888,Unknown_RTmz_33.217_905.75888,33.217,905.75888,[M+Na]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39589,34.021_900.80061,TG 18:2_18:1_18:1_RTmz_34.021_900.80061,34.021,900.80061,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,4,1.3333333333333333,Medium,2,1
39590,34.117_905.75633,TG 54:4_RTmz_34.117_905.75633,34.117,905.75633,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,4,1.3333333333333333,Medium,2,0; NA
39591,34.404_900.80087,TG 54:4_RTmz_34.404_900.80087,34.404,900.80087,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,4,1.3333333333333333,Medium,2,0; HighRsd
39592,34.574_900.80142,TG 54:4_RTmz_34.574_900.80142,34.574,900.80142,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,4,1.3333333333333333,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39593,35.204_900.80176,TG 54:4_RTmz_35.204_900.80176,35.204,900.80176,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,4,1.3333333333333333,Medium,2,"0; HighRsd, LowPeakQualityScore"
39594,34.379_914.81666,TG 55:4_RTmz_34.379_914.81666,34.379,914.81666,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,4,1.3333333333333333,Medium,2,1
39595,33.399_928.7962,Unknown_RTmz_33.399_928.7962,33.399,928.7962,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39596,33.797_928.81381,Unknown_RTmz_33.797_928.81381,33.797,928.81381,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39597,34.704_928.83276,TG 56:4_RTmz_34.704_928.83276,34.704,928.83276,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,4,1.3333333333333333,Medium,2,1
39598,34.901_928.83104,TG 56:4_RTmz_34.901_928.83104,34.901,928.83104,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,4,1.3333333333333333,Medium,2,0; NA
39599,34.933_928.8312,TG 56:4_RTmz_34.933_928.8312,34.933,928.8312,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,4,1.3333333333333333,Medium,2,0; LowPeakQualityScore
39600,35.375_928.83214,TG 56:4_RTmz_35.375_928.83214,35.375,928.83214,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,4,1.3333333333333333,Medium,2,1
39601,35.403_956.86399,TG 58:4_RTmz_35.403_956.86399,35.403,956.86399,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,4,1.3333333333333333,Medium,2,1
39602,35.423_961.86211,TG 58:4_RTmz_35.423_961.86211,35.423,961.86211,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,4,1.3333333333333333,Medium,2,0; LowPeakQualityScore
39603,35.609_956.86256,TG 58:4_RTmz_35.609_956.86256,35.609,956.86256,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,4,1.3333333333333333,Medium,2,0; NA
39604,36.116_956.86298,TG 58:4_RTmz_36.116_956.86298,36.116,956.86298,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,4,1.3333333333333333,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39605,35.984_970.87892,TG 18:2_18:2_23:0_RTmz_35.984_970.87892,35.984,970.87892,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,59,4,1.3333333333333333,Medium,2,1
39606,36.128_984.89477,TG 60:4_RTmz_36.128_984.89477,36.128,984.89477,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,4,1.3333333333333333,Medium,2,1
39607,36.16_984.89411,TG 60:4_RTmz_36.16_984.89411,36.16,984.89411,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,4,1.3333333333333333,Medium,2,0; LowPeakQualityScore
39608,36.36_984.89418,TG 60:4_RTmz_36.36_984.89418,36.36,984.89418,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,4,1.3333333333333333,Medium,2,1
39609,37.027_1012.9257,TG 62:4_RTmz_37.027_1012.9257,37.027,1012.9257,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,62,4,1.3333333333333333,Medium,2,1
39610,30.693_786.65991,TG 10:0_18:3_18:2_RTmz_30.693_786.65991,30.693,786.65991,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,5,1.6666666666666667,Medium,2,1
39611,30.697_791.61533,TG 10:0_18:3_18:2_RTmz_30.697_791.61533,30.697,791.61533,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,46,5,1.6666666666666667,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39612,31.463_819.6467,TG 12:0_18:3_18:2_RTmz_31.463_819.6467,31.463,819.6467,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,5,1.6666666666666667,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39613,31.469_814.69071,TG 12:0_18:3_18:2_RTmz_31.469_814.69071,31.469,814.69071,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,5,1.6666666666666667,Medium,2,1
39614,31.471_819.64664,TG 12:0_18:3_18:2_RTmz_31.471_819.64664,31.471,819.64664,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,5,1.6666666666666667,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39615,31.715_814.69086,TG 48:5_RTmz_31.715_814.69086,31.715,814.69086,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,5,1.6666666666666667,Medium,2,0; NoLinearRangeFound
39616,32.168_847.67765,TG 50:5_RTmz_32.168_847.67765,32.168,847.67765,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,5,1.6666666666666667,Medium,2,0; NA
39617,32.187_842.72172,TG 50:5_RTmz_32.187_842.72172,32.187,842.72172,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,5,1.6666666666666667,Medium,2,1
39618,32.388_847.67753,TG 50:5_RTmz_32.388_847.67753,32.388,847.67753,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,5,1.6666666666666667,Medium,2,0; LowPeakQualityScore
39619,32.41_842.72181,TG 50:5_RTmz_32.41_842.72181,32.41,842.72181,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,5,1.6666666666666667,Medium,2,0; HighRsd
39620,32.361_856.7385,TG 51:5_RTmz_32.361_856.7385,32.361,856.7385,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,5,1.6666666666666667,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39621,32.537_856.73782,TG 51:5_RTmz_32.537_856.73782,32.537,856.73782,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,5,1.6666666666666667,Medium,2,1
39622,32.76_856.73825,TG 51:5_RTmz_32.76_856.73825,32.76,856.73825,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,5,1.6666666666666667,Medium,2,"0; HighRsd, NoLinearRangeFound"
39623,32.852_875.70966,TG 52:5_RTmz_32.852_875.70966,32.852,875.70966,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,5,1.6666666666666667,Medium,2,0; NA
39624,32.856_870.75336,TG 52:5_RTmz_32.856_870.75336,32.856,870.75336,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,5,1.6666666666666667,Medium,2,1
39625,33.104_870.75279,TG 52:5_RTmz_33.104_870.75279,33.104,870.75279,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,5,1.6666666666666667,Medium,2,0; HighRsd
39626,33.105_875.70888,TG 52:5_RTmz_33.105_875.70888,33.105,875.70888,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,5,1.6666666666666667,Medium,2,0; LowPeakQualityScore
39627,33.893_870.70248,TG 52:5_RTmz_33.893_870.70248,33.893,870.70248,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,5,1.6666666666666667,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39628,33.064_884.76883,TG 53:5_RTmz_33.064_884.76883,33.064,884.76883,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,5,1.6666666666666667,Medium,2,1
39629,30.722_898.72533,Unknown_RTmz_30.722_898.72533,30.722,898.72533,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39630,32.312_898.76732,Unknown_RTmz_32.312_898.76732,32.312,898.76732,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
39631,32.976_903.74388,TG 54:5_RTmz_32.976_903.74388,32.976,903.74388,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,5,1.6666666666666667,Medium,2,0; NoLinearRangeFound
39632,33.405_898.78487,TG 54:5_RTmz_33.405_898.78487,33.405,898.78487,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,5,1.6666666666666667,Medium,2,1
39633,33.412_903.74088,TG 54:5_RTmz_33.412_903.74088,33.412,903.74088,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,5,1.6666666666666667,Medium,2,0; NA
39634,33.819_903.74056,TG 54:5_RTmz_33.819_903.74056,33.819,903.74056,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,5,1.6666666666666667,Medium,2,0; NA
39635,33.826_898.78445,TG 54:5_RTmz_33.826_898.78445,33.826,898.78445,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,5,1.6666666666666667,Medium,2,1
39636,33.748_912.80081,TG 55:5_RTmz_33.748_912.80081,33.748,912.80081,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,5,1.6666666666666667,Medium,2,1
39637,34.187_912.80056,TG 55:5_RTmz_34.187_912.80056,34.187,912.80056,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,5,1.6666666666666667,Medium,2,1
39638,32.842_926.78044,Unknown_RTmz_32.842_926.78044,32.842,926.78044,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39639,34.031_931.81604,TG 56:5_RTmz_34.031_931.81604,34.031,931.81604,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39640,34.16_926.81653,TG 56:5_RTmz_34.16_926.81653,34.16,926.81653,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,1
39641,34.34_926.81646,TG 56:5_RTmz_34.34_926.81646,34.34,926.81646,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,0; NA
39642,34.562_931.77267,TG 56:5_RTmz_34.562_931.77267,34.562,931.77267,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,0; NoLinearRangeFound
39643,34.567_926.81635,TG 56:5_RTmz_34.567_926.81635,34.567,926.81635000000006,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,1
39644,35.388_926.81909,TG 56:5_RTmz_35.388_926.81909,35.388,926.81909,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,5,1.6666666666666667,Medium,2,0; LowPeakQualityScore
39645,34.949_940.83132,TG 57:5_RTmz_34.949_940.83132,34.949,940.83132,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,57,5,1.6666666666666667,Medium,2,1
39646,35.053_954.847,TG 58:5_RTmz_35.053_954.847,35.053,954.847,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,5,1.6666666666666667,Medium,2,1
39647,35.306_954.84773,TG 58:5_RTmz_35.306_954.84773,35.306,954.84773,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,5,1.6666666666666667,Medium,2,0; NA
39648,35.745_982.8786,TG 60:5_RTmz_35.745_982.8786,35.745,982.8786,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,5,1.6666666666666667,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39649,36.059_982.87897,TG 60:5_RTmz_36.059_982.87897,36.059,982.87897,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,5,1.6666666666666667,Medium,2,1
39650,31.155_812.65466,TG 12:0_18:4_18:2_RTmz_31.155_812.65466,31.155,812.65466,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,6,2,Medium,2,1
39651,31.166_812.67467,TG 12:0_18:4_18:2_RTmz_31.166_812.67467,31.166,812.67467,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,6,2,Medium,2,0; LowPeakQualityScore
39652,31.463_817.63078,TG 10:0_16:0_22:6_RTmz_31.463_817.63078,31.463,817.63078,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,48,6,2,Medium,2,1
39653,31.524_840.70679,TG 50:6_RTmz_31.524_840.70679,31.524,840.70679,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,6,2,Medium,2,0; LowPeakQualityScore
39654,31.527_840.70664,TG 50:6_RTmz_31.527_840.70664,31.527,840.70664,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,6,2,Medium,2,0; LowPeakQualityScore
39655,31.808_840.70657,TG 50:6_RTmz_31.808_840.70657,31.808,840.70657,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,6,2,Medium,2,1
39656,32.14_854.72229,TG 51:6_RTmz_32.14_854.72229,32.14,854.72229,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,51,6,2,Medium,2,1
39657,32.21_868.73731,TG 52:6_RTmz_32.21_868.73731,32.21,868.73731,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,6,2,Medium,2,0; NoLinearRangeFound
39658,32.248_873.69342,TG 52:6_RTmz_32.248_873.69342,32.248,873.69342,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,6,2,Medium,2,0; NoLinearRangeFound
39659,32.462_868.73748,TG 52:6_RTmz_32.462_868.73748,32.462,868.73748,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,6,2,Medium,2,1
39660,32.496_873.69313,TG 52:6_RTmz_32.496_873.69313,32.496,873.69313,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,6,2,Medium,2,0; NA
39661,32.863_873.76346,TG 52:6_RTmz_32.863_873.76346,32.863,873.76346,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,6,2,Medium,2,0; LowPeakQualityScore
39662,32.536_882.75368,TG 53:6_RTmz_32.536_882.75368,32.536,882.75368,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,6,2,Medium,2,1
39663,32.673_896.75952,TG 54:6_RTmz_32.673_896.75952,32.673,896.75952,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,"0; HighRsd, LowPeakQualityScore"
39664,32.832_901.72536,TG 54:6_RTmz_32.832_901.72536,32.832,901.72536,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,0; NA
39665,32.838_896.76893,TG 54:6_RTmz_32.838_896.76893,32.838,896.76893,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,1
39666,33.22_901.72495,TG 54:6_RTmz_33.22_901.72495,33.22,901.72495,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,1
39667,33.226_896.76893,TG 54:6_RTmz_33.226_896.76893,33.226,896.76893,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,1
39668,33.568_896.76945,TG 16:0_16:0_22:6_RTmz_33.568_896.76945,33.568,896.76945,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,0; LowPeakQualityScore
39669,34.205_896.79018,TG 54:6_RTmz_34.205_896.79018,34.205,896.79018,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,6,2,Medium,2,0; LowPeakQualityScore
39670,33.495_910.78551,TG 55:6_RTmz_33.495_910.78551,33.495,910.78551,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,6,2,Medium,2,1
39671,32.865_924.78573,Unknown_RTmz_32.865_924.78573,32.865,924.78573,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
39672,33.532_924.79856,TG 56:6_RTmz_33.532_924.79856,33.532,924.79856,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,1
39673,33.54_924.80232,TG 56:6_RTmz_33.54_924.80232,33.54,924.80232,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,0; LowPeakQualityScore
39674,33.794_929.75625,TG 56:6_RTmz_33.794_929.75625,33.794,929.75625,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,0; NA
39675,33.801_924.80005,TG 56:6_RTmz_33.801_924.80005,33.801,924.80005,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,1
39676,33.949_924.80108,TG 56:6_RTmz_33.949_924.80108,33.949,924.80108,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,0; NA
39677,34.964_924.82094,TG 16:0_18:0_22:6_RTmz_34.964_924.82094,34.964,924.82094,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,6,2,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39678,34.156_938.81656,TG 57:6_RTmz_34.156_938.81656,34.156,938.81656,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,57,6,2,Medium,2,1
39679,34.337_952.83253,TG 58:6_RTmz_34.337_952.83253,34.337,952.83253,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,6,2,Medium,2,0; NA
39680,34.511_952.83094,TG 58:6_RTmz_34.511_952.83094,34.511,952.83094,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,6,2,Medium,2,1
39681,34.827_952.83203,TG 58:6_RTmz_34.827_952.83203,34.827,952.83203,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,6,2,Medium,2,1
39682,35.06_952.83141,TG 58:6_RTmz_35.06_952.83141,35.06,952.83141,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,58,6,2,Medium,2,1
39683,34.978_980.86289,TG 60:6_RTmz_34.978_980.86289,34.978,980.86289,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,60,6,2,Medium,2,1
39684,31.334_838.69079,TG 50:7_RTmz_31.334_838.69079,31.334,838.69079,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,7,2.3333333333333335,High,2,1
39685,31.453_838.69041,TG 50:7_RTmz_31.453_838.69041,31.453,838.69041,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,50,7,2.3333333333333335,High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39686,31.641_866.78057,TG 52:7_RTmz_31.641_866.78057,31.641,866.78057,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,7,2.3333333333333335,High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39687,31.781_866.72223,TG 52:7_RTmz_31.781_866.72223,31.781,866.72223,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,7,2.3333333333333335,High,2,0; NoLinearRangeFound
39688,32.046_871.67745,TG 52:7_RTmz_32.046_871.67745,32.046,871.67745,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,7,2.3333333333333335,High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39689,32.051_866.72199,TG 52:7_RTmz_32.051_866.72199,32.051,866.72199,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,7,2.3333333333333335,High,2,1
39690,32.45_866.77995,TG 14:1_16:0_22:6_RTmz_32.45_866.77995,32.45,866.77995,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,52,7,2.3333333333333335,High,2,1
39691,31.976_880.71716,TG 53:7_RTmz_31.976_880.71716,31.976,880.71716,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,7,2.3333333333333335,High,2,1
39692,32.012_880.73803,TG 53:7_RTmz_32.012_880.73803,32.012,880.73803,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,7,2.3333333333333335,High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
39693,32.245_880.71627,TG 53:7_RTmz_32.245_880.71627,32.245,880.71627,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,7,2.3333333333333335,High,2,1
39694,32.406_880.73782,TG 53:7_RTmz_32.406_880.73782,32.406,880.73782,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,53,7,2.3333333333333335,High,2,0; NA
39695,32.315_894.75326,TG 54:7_RTmz_32.315_894.75326,32.315,894.75326,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,1
39696,32.315_899.70944,TG 18:3_18:2_18:2_RTmz_32.315_899.70944,32.315,899.70944,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,0; NA
39697,32.533_899.70882,TG 54:7_RTmz_32.533_899.70882,32.533,899.70882,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,0; LowPeakQualityScore
39698,32.539_894.75314,TG 54:7_RTmz_32.539_894.75314,32.539,894.75314,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,0; NA
39699,32.731_899.70912,TG 54:7_RTmz_32.731_899.70912,32.731,899.70912,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,1
39700,32.736_894.75324,TG 54:7_RTmz_32.736_894.75324,32.736,894.75324,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,1
39701,33.114_894.8111,TG 54:7_RTmz_33.114_894.8111,33.114,894.8111,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,54,7,2.3333333333333335,High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39702,32.337_908.79132,TG 55:7_RTmz_32.337_908.79132,32.337,908.79132,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,7,2.3333333333333335,High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39703,32.847_908.79168,TG 55:7_RTmz_32.847_908.79168,32.847,908.79168,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,7,2.3333333333333335,High,2,0; LowPeakQualityScore
39704,32.91_908.7697,TG 55:7_RTmz_32.91_908.7697,32.91,908.7697,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,55,7,2.3333333333333335,High,2,1
39705,32.422_922.77022,Unknown_RTmz_32.422_922.77022,32.422,922.77022,[M+NH4]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,0; Notfound_in_50pecent_samples
39706,32.975_922.78482,TG 56:7_RTmz_32.975_922.78482,32.975,922.78482,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,0; LowPeakQualityScore
39707,33.211_927.7406,TG 56:7_RTmz_33.211_927.7406,33.211,927.7406,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,0; NA
39708,33.217_922.78438,TG 56:7_RTmz_33.217_922.78438,33.217,922.78438,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,1
39709,33.56_927.74064,TG 56:7_RTmz_33.56_927.74064,33.56,927.74064,[M+Na]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,1
39710,33.563_922.78444,TG 56:7_RTmz_33.563_922.78444,33.563,922.78444,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,1
39711,34.118_922.73352,TG 56:7_RTmz_34.118_922.73352,34.118,922.73352,[M+NH4]+,Glycerolipids,TG,Triradylglycerols,Triacylglycerols,56,7,2.3333333333333335,High,2,0; LowPeakQualityScore
